SUBSTÂNCIA;CNPJ;LABORATÓRIO;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO;CLASSE TERAPÊUTICA;TIPO DE PRODUTO (STATUS DO PRODUTO);REGIME DE PREÇO;PF Sem Impostos;PF 0%;PF 12%;PF 17%;PF 17% ALC;PF 17,5%;PF 17,5% ALC;PF 18%;PF 18% ALC;PF 20%;PMC 0%;PMC 12%;PMC 17%;PMC 17% ALC;PMC 17,5%;PMC 17,5% ALC;PMC 18%;PMC 18% ALC;PMC 20%;RESTRIÇÃO HOSPITALAR;CAP;CONFAZ 87;ICMS 0%;ANÁLISE RECURSAL;LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS);COMERCIALIZAÇÃO 2020;TARJA
ABATACEPTE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505107701157215;1018003900019;7896016806469;    -     ;    -     ;ORENCIA;250 MG PO LIOF SOL INJ CT 1 FA + SER DESCARTÁVEL;M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS;Biológico;Regulado;1652,52;1652,52;1877,86;1990,99;1990,99;2003,05;2003,05;2015,27;2015,27;2065,65;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
ABATACEPTE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505113030019605;1018003900027;7896016807442;    -     ;    -     ;ORENCIA;125 MG/ML SOL INJ SC CT SER PREENCHIDA;M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS;Biológico;Regulado;1311,9;1311,9;1490,8;1580,6;1580,6;1590,18;1590,18;1599,88;1599,88;1639,88;1813,62;2060,94;2185,09;2185,09;2198,33;2198,33;2211,74;2211,74;2267,04;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
ABATACEPTE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505113100020505;1018003900078;7896016808197;    -     ;    -     ;ORENCIA;125 MG/ML SOL INJ SC CT 4 SER PREENC VD TRANS + DISPOSITIVO ULTRASAFE PASSIVE + EXTENSORES DE APOIO;M1C - AGENTES ANTI-REUMÁTICOS ESPECÍFICOS;Biológico;Regulado;5247,7;5247,7;5963,3;6322,53;6322,53;6360,85;6360,85;6399,63;6399,63;6559,63;7254,64;8243,91;8740,53;8740,53;8793,5;8793,5;8847,11;8847,11;9068,3;Não;Não;Sim;Não;;Positiva;Sim;Tarja  Vermelha
DASATINIBE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505107801119218;1018003920036;7896016806599;    -     ;    -     ;SPRYCEL;20 MG COM REV CT FR PLAS OPC X 60;L1H1 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, BCR-ABL;Novo;Regulado;5878,31;5878,31;6679,9;7082,3;7082,3;7125,22;7125,22;7168,67;7168,67;7347,89;8126,42;9234,57;9790,86;9790,86;9850,2;9850,2;9910,27;9910,27;10158,03;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
DASATINIBE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505107802115216;1018003920060;7896016806605;    -     ;    -     ;SPRYCEL;50 MG COM REV CT FR PLAS OPC X 60 ;L1H1 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, BCR-ABL;Novo;Regulado;11756,68;11756,68;13359,87;14164,67;14164,67;14250,52;14250,52;14337,41;14337,41;14695,85;16252,92;18469,24;19581,83;19581,83;19700,51;19700,51;19820,63;19820,63;20316,15;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
DASATINIBE MONOIDRATADO;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505112050017802;1018003920109;7896016807046;    -     ;    -     ;SPRYCEL;100 MG COM REV CT FR PLAS OPC X 30;L1H1 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, BCR-ABL;Novo;Regulado;11673,58;11673,58;13265,44;14064,55;14064,55;14149,79;14149,79;14236,07;14236,07;14591,98;16138,04;18338,69;19443,42;19443,42;19561,25;19561,25;19680,53;19680,53;20172,56;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
SAXAGLIPTINA;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505108003119316;1018003960046;7896016807251;    -     ;    -     ;ONGLYZA;5,0 MG COM REV CT BL AL/AL X 28;A10N1 - ANTIDIABÉTICOS INIBIDORES DPP-IV  PUROS;Novo;Regulado;83,65;83,65;95,06;100,78;100,78;101,39;101,39;102,01;102,01;104,56;115,64;131,41;139,32;139,32;140,17;140,17;141,02;141,02;144,55;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
IPILIMUMABE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505112120019302;1018004020012;7896016807589;    -     ;    -     ;YERVOY;50 MG SOL INJ CT 1 FA VD TRANS X 10 ML;L1G9 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, OUTROS;Biológico;Regulado;16052,81;16052,81;18241,84;19340,73;19340,73;19457,95;19457,95;19576,59;19576,59;20066,01;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
IPILIMUMABE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505112120019402;1018004020020;7896016807596;    -     ;    -     ;YERVOY;200 MG SOL INJ CT 1 FA VD TRANS X 40 ML;L1G9 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, OUTROS;Biológico;Regulado;64211,33;64211,33;72967,44;77363,03;77363,03;77831,9;77831,9;78306,49;78306,49;80264,16;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
DAPAGLIFLOZINA;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505113120021102;1018004040064;7896016807916;    -     ;    -     ;FORXIGA;10 MG COM REV CT BL AL AL X 30;A10P1 - ANTIDIABÉTICOS INIBIDORES DE SGLT2, PUROS;Novo;Regulado;111,95;111,95;127,22;134,88;134,88;135,7;135,7;136,52;136,52;139,94;154,76;175,87;186,46;186,46;187,6;187,6;188,73;188,73;193,46;Não;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
EXENATIDA;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505115010021304;1018004050043;7896016808012;    -     ;    -     ;BYETTA;250 MCG/ ML SOL INJ CT CARP VD TRANS X 2.4 ML X SIST APLIC PLAS ;A10S - ANTIDIABÉTICOS AGONISTAS DE GLP-1;Novo;Regulado;367,05;367,05;417,1;442,23;442,23;444,91;444,91;447,62;447,62;458,81;507,43;576,62;611,36;611,36;615,06;615,06;618,81;618,81;634,28;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
DICLORIDRATO DE DACLATASVIR;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505115030021402;1018004060014;7896016808241;    -     ;    -     ;DAKLINZA;60 MG COM REV CT BL AL PLAS TRANS X 7;J5D3 - ANTIVIRAIS PARA HEPATITE C;Novo;Regulado;3780,44;4234,09;4892,86;5232,18;4554,74;5268,73;4582,35;5305,78;4610,29;5459,4;5679,88;6535,8;6974,1;6296,66;7021,21;6334,83;7068,93;6373,46;7266,64;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
DICLORIDRATO DE DACLATASVIR;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505115030021502;1018004060022;7896016808258;    -     ;    -     ;DAKLINZA;60 MG COM REV CT BL AL PLAS TRANS X 28;J5D3 - ANTIVIRAIS PARA HEPATITE C;Novo;Regulado;15121,84;16936,46;19571,57;20928,86;18219,08;21075,04;18329,5;21223,26;18441,26;21837,72;22719,66;26143,39;27896,59;25186,81;28085;25339,46;28275,93;25493,96;29066,73;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
DICLORIDRATO DE DACLATASVIR;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505115120021702;1018004060049;7896016808210;    -     ;    -     ;DAKLINZA;30 MG COM REV CT BL AL PLAS TRANS X 28;J5D3 - ANTIVIRAIS PARA HEPATITE C;Novo;Regulado;7560,9;8468,21;9785,76;10464,4;9109,52;10537,49;9164,73;10611,61;9220,61;10918,83;11359,8;13071,66;13948,26;12593,38;14042,46;12669,7;14137,94;12746,95;14533,33;Não;Não;Não;Não;;Negativa;Não;Tarja Vermelha(*)
"DAPAGLIFLOZINA;CLORIDRATO DE METFORMINA";56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505116010022505;1018004070087;7896016808173;    -     ;    -     ;XIGDUO XR;10MG + 1000MG COM REV LIB PROL CT BL AL/AL X 30;A10P3 - ASSOCIAÇÃO DE ANTIDIABÉTICOS INIBIDORES DE SGLT2 COM BIGUANIDAS;Novo;Regulado;113,95;127,62;147,48;157,7;137,28;158,81;138,12;159,92;138,96;164,55;171,2;197;210,2;189,78;211,63;190,94;213,06;192,1;219,02;Não;Não;Não;Não;;Negativa;Não;Tarja  Vermelha
NIVOLUMABE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505116070022701;1018004080015;7896016808272;    -     ;    -     ;OPDIVO;40 MG SOL INJ CT 1 FA VD INC X 4 ML;L1G5 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, PD-1/PD-L1;Biológico;Regulado;2641,82;2958,84;3419,2;3656,32;3182,92;3681,86;3202,21;3707,75;3221,73;3815,1;;;;;;;;;;Sim;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
NIVOLUMABE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505116070022601;1018004080023;7896016808265;    -     ;    -     ;OPDIVO;100 MG SOL INJ CT 1 FA VD INC X 10 ML;L1G5 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, PD-1/PD-L1;Biológico;Regulado;6604,54;7397,09;8547,99;9140,79;7957,28;9204,64;8005,51;9269,37;8054,32;9537,74;;;;;;;;;;Sim;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
ELOTUZUMABE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505118040022902;1018004090010;7896016808326;    -     ;    -     ;EMPLICITI;300 MG PO LIOF SOL INJ CT 1 FA VD TRANS;L1X1 - PREPARAÇÕES ALTERNATIVAS PARA TERAPIA ONCOLÓGICA;Biológico;Regulado;5352,2;5994,46;6927,13;7407,52;6448,43;7459,26;6487,51;7511,72;6527,07;7729,2;;;;;;;;;;Sim;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
ELOTUZUMABE;56.998.982/0001-07;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;505118040023002;1018004090029;7896016808333;    -     ;    -     ;EMPLICITI;400 MG PO LIOF SOL INJ CT 1 FA VD TRANS;L1X1 - PREPARAÇÕES ALTERNATIVAS PARA TERAPIA ONCOLÓGICA;Biológico;Regulado;7136,26;7992,61;9236,16;9876,69;8597,9;9945,68;8650,01;10015,63;8702,75;10305,6;;;;;;;;;;Sim;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
SALBUTAMOL;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517005301137414;1018300760025;7893314210974;    -     ;    -     ;LAFEPE-SALBUTAMOL;0,4 MG/ML XPE CX 50 FR VD AMB X 120 ML;R3A2 - ANTIASMÁTICOS/DPOC AGONISTAS B2 SISTÊMICOS;Similar;Regulado;121,1;121,1;137,61;145,9;145,9;146,79;146,79;147,68;147,68;151,38;167,41;190,24;201,7;201,7;202,93;202,93;204,16;204,16;209,27;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
METRONIDAZOL;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517004401162412;1018300990039;7893314211087;    -     ;    -     ;LAFEPE - METRONIDAZOL;100 MG/G GEL VAG CX 50 BG AL X 50 G + 50 APLIC (EMB HOSP);G1A2 - TRICOMONICIDAS TÓPICOS;Similar;Regulado;132,98;132,98;151,11;160,22;160,22;161,19;161,19;162,17;162,17;166,23;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
PARACETAMOL;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517004702138413;1018301040034;7893314230316;    -     ;    -     ;LAFEPE - PARACETAMOL;200 MG/ML SOL OR CX 50 FR PLAS OPC X 15 ML;N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Similar;Regulado;98,66;110,5;127,69;136,55;118,87;137,5;119,59;138,47;120,32;142,48;148,23;170,57;182,01;164,33;183,24;165,33;184,48;166,34;189,65;Não;Não;Não;Não;;Negativa;Não;Tarja Venda Livre
CAPTOPRIL;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517000901111415;1018301100010;7893314211131;    -     ;    -     ;LAFEPE-CAPTOPRIL;25 MG COM CX 50 ENV AL POLIET X 10 (EMB. HOSP.);C9A - INIBIDORES DA ECA PUROS;Similar;Regulado;53,94;53,94;61,3;64,99;64,99;65,38;65,38;65,78;65,78;67,43;74,57;84,74;89,84;89,84;90,38;90,38;90,94;90,94;93,22;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
"TRIMETOPRIMA;SULFAMETOXAZOL";10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517005402111410;1018301210010;7893314210493;    -     ;    -     ;SULFAMETOXAZOL+TRIMETOPRIMA;400 MG + 80 MG COM CX ENV AL POLIET X 500;J1E - ASSOCIAÇÕES DE TRIMETOPRIMA E SIMILARES;Similar;Regulado;109,15;109,15;124,03;131,51;131,51;132,3;132,3;133,11;133,11;136,44;150,89;171,46;181,8;181,8;182,9;182,9;184,02;184,02;188,62;Não;Não;Não;Não;;Positiva;Não;Tarja -(*)
HIDROCLOROTIAZIDA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517003001111413;1018301260026;7893314230262;    -     ;    -     ;LAFEPE - HIDROCLOROTIAZIDA;25 MG COM CX 50 ENV KRAFT POLIET X 10;C3A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;Similar;Regulado;14,8;14,8;16,82;17,83;17,83;17,94;17,94;18,05;18,05;18,5;20,46;23,25;24,65;24,65;24,8;24,8;24,95;24,95;25,58;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
DIPIRONA MONOIDRATADA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517002203134416;1018301370018;7893314210219;    -     ;    -     ;DIPIRONA SÓDICA;500 MG/ML SOL OR CX 100 FR PLAS OPC GOT X 10 ML (EMB HOSP);N2B2 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS ISENTOS DE PRESCRIÇÃO;Genérico;Regulado;90,68;101,56;117,36;125,5;109,25;126,38;109,91;127,27;110,58;130,95;136,24;156,77;167,28;151,03;168,42;151,94;169,56;152,87;174,3;Não;Não;Não;Não;;Negativa;Não;Tarja -(*)
ZIDOVUDINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517018050008907;1018301430056;7893314211032;    -     ;    -     ;LAFEPE ZIDOVUDINA;10 MG/ML XPE CX  20 FR VD AMB X 200 ML;J5C1 - ANTIVIRAIS ANTI-HIV INIBIDORES DA TRANSCRIPTASE REVERSA NUCLEOSÍDEOS E NUCLEOTÍDEOS;Similar;Regulado;232,25;232,25;;;;;;;;;;;;;;;;;;Sim;Não;Não;Sim;;Positiva;Não;Tarja  Vermelha
BENZNIDAZOL;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517006102111316;1018301450021;7893314211383;    -     ;    -     ;LAFEPE BENZNIDAZOL;100 MG COM CT BL AL PLAS TRANS X 100;P1G - OUTROS ANTIPARASITÁRIOS;Novo;Regulado;65,52;65,52;74,45;78,94;78,94;79,42;79,42;79,9;79,9;81,9;90,58;102,92;109,13;109,13;109,79;109,79;110,46;110,46;113,22;Não;Não;Não;Não;;Positiva;Sim;Tarja  Vermelha
CLOZAPINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517019040009506;1018301480026;7893314230545;    -     ;    -     ;CLOZAPINA;25 MG COM CT BL AL PLAS TRANS X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Genérico;Regulado;32,59;32,59;;;;;;;;;;;;;;;;;;Sim;Sim;Sim;Sim;;Positiva;Não;Tarja  Vermelha
HEMIFUMARATO DE QUETIAPINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517019030009306;1018301490110;7893314230835;    -     ;    -     ;HEMIFUMARATO DE QUETIAPINA;25 MG COM REV CT BL AL PLAS TRANS X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Genérico;Regulado;57,92;57,92;;;;;;;;;;;;;;;;;;Sim;Sim;Sim;Sim;;Positiva;Sim;Tarja  Vermelha
HEMIFUMARATO DE QUETIAPINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517019030009406;1018301490129;7893314230828;    -     ;    -     ;HEMIFUMARATO DE QUETIAPINA;100 MG COM REV CT BL AL PLAS TRANS X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Genérico;Regulado;206,05;206,05;;;;;;;;;284,85;;;;;;;;;Não;Sim;Sim;Sim;;Positiva;Sim;Tarja  Vermelha
HEMIFUMARATO DE QUETIAPINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517019020009206;1018301490137;7893314230811;    -     ;    -     ;HEMIFUMARATO DE QUETIAPINA;200 MG COM REV CT BL AL PLAS TRANS X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Genérico;Regulado;366,97;366,97;;;;;;;;;;;;;;;;;;Sim;Sim;Sim;Sim;;Positiva;Sim;Tarja  Vermelha
OLANZAPINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517018070009106;1018301520125;7893314230798;    -     ;    -     ;OLANZAPINA;5 MG COM REV CT BL AL/AL X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Genérico;Regulado;273,05;273,05;310,28;328,98;328,98;330,97;330,97;332,99;332,99;341,31;377,48;428,94;454,8;454,8;457,55;457,55;460,34;460,34;471,84;Não;Sim;Sim;Não;;Positiva;Sim;Tarja  Vermelha
OLANZAPINA;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;517018050009006;1018301520133;7893314230804;    -     ;    -     ;OLANZAPINA;10 MG COM REV CT BL AL/AL X 30;N5A1 - ANTIPSICÓTICOS ATÍPICOS;Genérico;Regulado;520,25;520,25;;;;;;;;;719,22;;;;;;;;;Não;Sim;Sim;Sim;;Positiva;Não;Tarja  Vermelha
SULFATO DE GENTAMICINA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700601159418;1018600020019;7898404220178;    -     ;    -     ;GENTAMISAN;10 MG/ML SOL INJ CX 100 AMP VD AMB X 1 ML;J1K - AMINOGLICOSÍDEOS;Similar;Regulado;41,4;41,4;47,05;49,88;49,88;50,18;50,18;50,49;50,49;51,75;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
SULFATO DE GENTAMICINA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700602155416;1018600020027;7898404220185;    -     ;    -     ;GENTAMISAN;40 MG/ML SOL INJ CX 100 AMP VD AMB X 1 ML;J1K - AMINOGLICOSÍDEOS;Similar;Regulado;48,21;48,21;54,78;58,08;58,08;58,44;58,44;58,79;58,79;60,26;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
SULFATO DE GENTAMICINA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700603151414;1018600020035;7898404220192;    -     ;    -     ;GENTAMISAN;40 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML;J1K - AMINOGLICOSÍDEOS;Similar;Regulado;58,25;58,25;66,19;70,18;70,18;70,61;70,61;71,04;71,04;72,81;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Vermelha(*)
CLORIDRATO DE METOCLOPRAMIDA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700701153411;1018600030014;7898404220239;    -     ;    -     ;METOCLOSANTISA;10 MG SOL INJ CX PAP 100 AMP VD INC X 2 ML;A3F - GASTROPROCINÉTICOS;Similar;Regulado;34,21;38,31;44,27;47,34;41,21;47,67;41,46;48,01;41,71;49,4;;;;;;;;;;Sim;Não;Não;Não;;Negativa;Sim;Tarja  Vermelha
DIPIRONA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530701204153411;1018600120021;7898404220147;    -     ;    -     ;SANTIDOR;500 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML;N2B1 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS SOB PRESCRIÇÃO;Similar;Regulado;51,33;57,49;66,43;71,04;61,84;71,54;62,22;72,04;62,6;74,13;;;;;;;;;;Sim;Não;Não;Não;;Negativa;Sim;Tarja Venda Livre/Sem Tarja (*)
FUROSEMIDA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700501154414;1018600180016;7898404220161;    -     ;    -     ;FUROSANTISA;20 MG SOL INJ CX 100 AMP VD AMB X 2 ML;C3A2 - DIURÉTICOS DE ALÇA PUROS;Similar;Regulado;44,46;44,46;50,52;53,57;53,57;53,89;53,89;54,22;54,22;55,58;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
DIAZEPAM;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700909110413;1018600190046;7898404220611;    -     ;    -     ;SANTIAZEPAM;5 MG COM CX ENV AL POLIET X 500;N5C - TRANQUILIZANTES;Similar;Regulado;28,08;28,08;31,91;33,83;33,83;34,04;34,04;34,24;34,24;35,1;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Preta(*)
DIAZEPAM;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700908114415;1018600190070;7898404220642;    -     ;    -     ;SANTIAZEPAM;10 MG COM CX ENV AL POLIET X 500;N5C - TRANQUILIZANTES;Similar;Regulado;31,09;31,09;35,33;37,46;37,46;37,68;37,68;37,91;37,91;38,86;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Não;Tarja Preta(*)
DIAZEPAM;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700907118417;1018600190100;7898404220314;    -     ;    -     ;SANTIAZEPAM;5 MG COM CX ENV AL POLIET X 1000;N5C - TRANQUILIZANTES;Similar;Regulado;56,21;56,21;63,88;67,72;67,72;68,13;68,13;68,55;68,55;70,26;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Preta(*)
DIAZEPAM;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530700906111419;1018600190119;7898404220321;    -     ;    -     ;SANTIAZEPAM;10 MG COM CX ENV AL POLIET X 1000;N5C - TRANQUILIZANTES;Similar;Regulado;62,21;62,21;70,69;74,95;74,95;75,41;75,41;75,87;75,87;77,76;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Preta(*)
DIAZEPAM;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530702301152112;1018600300011;7898404220673;    -     ;    -     ;DIAZEPAM;5 MG/ML SOL INJ IV/IM CX 100 AMP VD AMB X 2ML;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS;Genérico;Regulado;52,71;52,71;59,9;63,51;63,51;63,89;63,89;64,28;64,28;65,89;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Preta(*)
ÁCIDO ASCÓRBICO;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530715090005404;1018600310017;7898404221175;    -     ;    -     ;VITASANTISA C;100 MG/ML SOL INJ CX 100 AMP VD AMB X 5 ML (EMB HOSP);A11G1 - VITAMINA C PURA;Específico;Regulado;60,08;60,08;68,27;72,39;72,39;72,82;72,82;73,27;73,27;75,1;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
FUROSEMIDA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530716080005806;1018600320012;7898404221168;    -     ;    -     ;FUROSEMIDA;20 MG SOL INJ CX 100 AMP VD AMB X 2 ML;C3A2 - DIURÉTICOS DE ALÇA PUROS;Genérico;Regulado;91,87;91,87;104,4;110,69;110,69;111,36;111,36;112,04;112,04;114,84;;;;;;;;;;Sim;Não;Não;Não;;Positiva;Sim;Tarja Vermelha(*)
MONOFOSFATO DE RIBOFLAVINA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530716100006504;1018600330018;7898404221182;    -     ;    -     ;SANTIPLEX B;(4 + 1 + 2 + 20 + 3) MG/ML SOL INJ CX 100 AMP VD AMB X 2ML;A11E1 - COMPLEXO B PURO;Específico;Regulado;61,04;68,36;79;84,47;73,54;85,06;73,98;85,66;74,43;88,14;91,7;105,53;112,59;101,66;113,35;102,27;114,13;102,9;117,32;Não;Não;Não;Não;;Negativa;Não;Tarja  Vermelha
SULFATO DE GENTAMICINA;04.099.395/0001-82;SANTISA LABORATÓRIO FARMACÊUTICO S/A;530717060008007;1018600340013;7898404221427;    -     ;    -     ;SULFATO DE GENTAMICINA;10 MG/ML SOL INJ CX 100 AMP VD AMB X 1 ML;J1K - AMINOGLICOSÍDEOS;Genérico;Regulado;40,86;40,86;46,43;49,23;49,23;49,53;49,53;49,83;49,83;51,08;56,49;64,19;68,06;68,06;68,47;68,47;68,89;68,89;70,62;Não;Não;Não;Não;;Positiva;Não;Tarja  Vermelha
